"1"
1071200
1030800
1083900
1014600
1074100
1085300
1074700
1189100
1217700
1271900
1342200
1367900
1319200
1247300
1312600
1221700
1228300
1292000
1245100
1225200
1400900
1286200
1423400
1436300
1288900
1277700
1397600
1236100
1171700
1172500
1216100
1221400
1318500
1330900
1412200
1359000
1274800
1302900
1316300
1257900
1256700
1231400
1265200
1219000
1401800
1420800
1489400
1433500
1501800
1282600
1425500
1264000
1339500
1332700
1338100
1244500
1346200
1411700
1472800
1501000
1325600
1345700
1415700
1308500
1375300
1373100
1394600
1270200
1458100
1500500
1507200
1628400
1221200
1273200
1295900
1239400
1286600
1305200
1219700
1271800
1356500
1374400
1487300
1465700
1304000
1243800
1469400
1415000
1618200
1388600
1316200
1410500
1450400
1537500
1649300
1593700
1426900
1350800
